qseqid	sseqid	alntmscore
Q05FX5	Q05FT4	0.7319
Q05FX5	Q05FG8	0.8620
Q05FX5	Q05FN1	0.8738
Q05FX5	Q05FS9	0.6860
Q05FX5	Q05FY4	0.5087
Q05FX5	Q05FM0	0.8266
Q05FX5	Q05FI9	0.1417
Q05FX5	Q05FL7	0.5181
Q05FX5	Q05FK6	0.7864
Q05FX5	Q05FX1	0.7018
Q05FX5	Q05FQ6	0.7647
Q05FX5	Q05FU3	0.7523
Q05FX5	Q05FL5	0.7468
Q05FX5	Q05FG7	0.7825
Q05FX5	Q05FK1	0.4545
Q05FX5	Q05FW2	0.7508
Q05FX5	Q05FL1	0.7209
Q05FX5	Q05FW8	0.8237
Q05FX5	Q05FM2	0.8760
Q05FX5	Q05FW6	0.7967
Q05FX5	Q05FQ0	0.5445
Q05FX5	Q05FJ0	0.7983
Q05FX5	Q05FK9	0.5343
Q05FX5	Q05FU5	0.6668
Q05FX5	Q05FU6	0.4803
Q05FX5	Q05FT6	0.7015
Q05FX5	Q05FV8	0.9106
Q05FX5	Q05FY1	0.8081
Q05FX5	Q05FJ7	0.2216
Q05FX5	Q05FV7	0.8526
Q05FX5	Q05FJ2	0.5218
Q05FX5	Q05FH1	0.7375
Q05FX5	Q05FU0	0.7310
Q05FX5	Q05FH8	0.8221
Q05FX5	Q05FJ6	0.6836
Q05FX5	Q05FV4	0.8142
Q05FX5	Q05FQ5	0.4255
Q05FX5	Q05FH3	0.6977
Q05FX5	Q05FK0	0.3402
Q05FX5	Q05FH2	0.4774
Q05FX5	Q05FV6	0.7639
Q05FX5	Q05FX7	0.8138
Q05FX5	Q05FI2	0.7623
Q05FX5	Q05FU1	0.7824
Q05FX5	Q05FK3	0.5867
Q05FX5	Q05FS8	0.6524
Q05FX5	Q05FR5	0.7096
Q05FX5	Q05FV2	0.7527
Q05FX5	Q05FM3	0.7444
Q05FX5	Q05FR9	0.8236
Q05FX5	Q05FJ1	0.6130
Q05FX5	Q05FK8	0.6636
Q05FX5	Q05FG9	0.6257
Q05FX5	Q05FU7	0.8690
Q05FX5	Q05FI3	0.7150
Q05FX5	Q05FX3	0.8183
Q05FX5	Q05FW5	0.6610
Q05FX5	Q05FI1	0.6973
Q05FX5	Q05FJ9	0.5166
Q05FX5	Q05FY7	0.6743
Q05FX5	Q05FN2	0.8078
Q05FX5	Q05FX2	0.8734
Q05FX5	Q05FP6	0.5802
Q05FX5	Q05FU2	0.7303
Q05FX5	Q05FH7	0.6365
Q05FX5	Q05FX6	0.7871
Q05FX5	Q05FL3	0.7853
Q05FX5	Q05FR6	0.6298
Q05FX5	Q05FT9	0.7796
Q05FX5	Q05FP1	0.7776
Q05FX5	Q05FQ2	0.7004
Q05FX5	Q05FI7	0.6597
Q05FX5	Q05FN7	0.3188
Q05FX5	Q05FH9	0.8483
Q05FX5	Q05FY2	0.8284
Q05FX5	Q05FH0	0.8101
Q05FX5	Q05FI8	0.6916
Q05FX5	Q05FP7	0.4039
Q05FX5	Q05FG6	0.7954
Q05FX5	Q05FV1	0.6200
Q05FX5	Q05FJ4	0.6445
Q05FX5	Q05FT8	0.1942
Q05FX5	Q05FQ7	0.7504
Q05FX5	Q05FT7	0.8017
Q05FX5	Q05FX0	0.8169
Q05FX5	Q05FL4	0.5057
Q05FX5	Q05FP0	0.7674
Q05FX5	Q05FH4	0.6298
Q05FX5	Q05FF8	0.4170
Q05FX5	Q05FM6	0.7752
Q05FX5	Q05FS4	0.7505
Q05FX5	Q05FR4	0.6963
Q05FX5	Q05FF9	0.5473
Q05FX5	Q05FR1	0.1801
Q05FX5	Q05FN6	0.7759
Q05FX5	Q05FY5	0.7859
Q05FX5	Q05FX9	0.8081
Q05FX5	Q05FY3	0.8145
Q05FX5	Q05FL0	0.6252
Q05FX5	Q05FR7	0.8210
Q05FX5	Q05FL2	0.2797
Q05FX5	Q05FJ5	0.8263
Q05FX5	Q05FL8	0.5514
Q05FX5	Q05FM1	0.6679
Q05FX5	Q05FN0	0.7069
Q05FX5	Q05FS2	0.7626
Q05FX5	Q05FG5	0.6560
Q05FX5	Q05FP9	0.6960
Q05FX5	Q05FM7	0.5875
Q05FX5	Q05FK5	0.3324
Q05FX5	Q05FG4	0.8332
Q05FX5	Q05FL9	0.6580
Q05FX5	Q05FN9	0.7198
Q05FX5	Q05FS6	0.7748
Q05FX5	Q05FQ9	0.6484
Q05FX5	Q05FI6	0.8292
Q05FX5	Q05FU8	0.4804
Q05FX5	Q05FG0	0.8522
Q05FX5	Q05FR2	0.5019
Q05FX5	Q05FM5	0.3742
Q05FX5	Q05FU9	0.5429
Q05FX5	Q05FN3	0.6051
Q05FX5	Q05FN5	0.5026
Q05FX5	Q05FK4	0.3479
Q05FX5	Q05FG3	0.5858
Q05FX5	Q05FU4	0.7004
Q05FX5	Q05FW7	0.8103
Q05FX5	Q05FN4	0.6124
Q05FX5	Q05FV9	0.6651
Q05FX5	Q05FW1	0.8253
Q05FX5	Q05FJ8	0.4582
Q05FX5	Q05FP4	0.7520
Q05FX5	Q05FY8	0.7091
Q05FX5	Q05FI4	0.2329
Q05FX5	Q05FJ3	0.7951
Q05FX5	Q05FW0	0.6545
Q05FX5	Q05FG2	0.7419
Q05FX5	Q05FK2	0.5635
Q05FX5	Q05FQ4	0.5308
Q05FX5	Q05FQ1	0.8064
Q05FX5	Q05FQ3	0.8510
Q05FX5	Q05FM9	0.8007
Q05FX5	Q05FY9	0.7874
Q05FX5	Q05FH5	0.6795
Q05FX5	Q05FR8	0.6957
Q05FX5	Q05FG1	0.7052
Q05FX5	Q05FI0	0.4631
Q05FX5	Q05FL6	0.7333
Q05FX5	Q05FP5	0.3749
Q05FX5	Q05FS7	0.4954
Q05FX5	Q05FN8	0.8287
Q05FX5	Q05FV5	0.6947
Q05FX5	Q05FH6	0.7764
Q05FX5	Q05FW3	0.7923
Q05FX5	Q05FW4	0.6076
Q05FX5	Q05FS5	0.8344
Q05FX5	Q05FQ8	0.8317
Q05FX5	Q05FV3	0.5985
Q05FX5	Q05FT5	0.7090
Q05FX5	Q05FS0	0.8030
Q05FX5	Q05FW9	0.7723
Q05FX5	Q05FR0	0.8276
Q05FX5	Q05FX4	0.3660
Q05FX5	Q05FP8	0.8417
Q05FX5	Q05FS3	0.8134
Q05FX5	Q05FI5	0.5964
Q05FX5	Q05FP2	0.8147
Q05FX5	Q05FX8	0.6459
Q05FX5	Q05FT2	0.6902
Q05FX5	Q05FY0	0.4021
Q05FX5	Q05FY6	0.5034
Q05FX5	Q05FP3	0.6914
Q05FX5	Q05FS1	0.6894
Q05FX5	Q05FV0	0.2724
Q05FX5	Q05FT0	0.2423
Q05FM8	Q05FR3	0.7406
Q05FM8	Q05FK7	0.7361
Q05FM8	Q05FT1	0.6979
Q05FM8	Q05FM4	0.5154
Q05FM8	Q05FX5	0.8237
Q05FM8	Q05FT3	0.1363
Q05FM8	Q05FT4	0.7315
Q05FM8	Q05FG8	0.8044
Q05FM8	Q05FN1	0.8028
Q05FM8	Q05FS9	0.7039
Q05FM8	Q05FY4	0.0842
Q05FM8	Q05FM0	0.7386
Q05FM8	Q05FI9	0.5716
Q05FM8	Q05FL7	0.4649
Q05FM8	Q05FK6	0.6005
Q05FM8	Q05FX1	0.8078
Q05FM8	Q05FQ6	0.6866
Q05FM8	Q05FU3	0.7881
Q05FM8	Q05FL5	0.7611
Q05FM8	Q05FG7	0.8488
Q05FM8	Q05FK1	0.4643
Q05FM8	Q05FW2	0.5996
Q05FM8	Q05FL1	0.8701
Q05FM8	Q05FW8	0.7102
Q05FM8	Q05FM2	0.8048
Q05FM8	Q05FW6	0.7333
Q05FM8	Q05FQ0	0.3343
Q05FM8	Q05FJ0	0.5927
Q05FM8	Q05FK9	0.7200
Q05FM8	Q05FU5	0.6453
Q05FM8	Q05FU6	0.8003
Q05FM8	Q05FT6	0.7726
Q05FM8	Q05FV8	0.8836
Q05FM8	Q05FY1	0.6785
Q05FM8	Q05FJ7	0.7728
Q05FM8	Q05FV7	0.8771
Q05FM8	Q05FJ2	0.5997
Q05FM8	Q05FH1	0.4199
Q05FM8	Q05FU0	0.7995
Q05FM8	Q05FH8	0.8512
Q05FM8	Q05FJ6	0.6884
Q05FM8	Q05FV4	0.4798
Q05FM8	Q05FQ5	0.7644
Q05FM8	Q05FH3	0.4045
Q05FM8	Q05FK0	0.5163
Q05FM8	Q05FH2	0.3826
Q05FM8	Q05FV6	0.6169
Q05FM8	Q05FX7	0.7975
Q05FM8	Q05FI2	0.8703
Q05FM8	Q05FU1	0.8668
Q05FM8	Q05FK3	0.7335
Q05FM8	Q05FS8	0.6335
Q05FM8	Q05FR5	0.8427
Q05FM8	Q05FV2	0.6191
Q05FM8	Q05FM3	0.6474
Q05FM8	Q05FR9	0.7326
Q05FM8	Q05FJ1	0.6919
Q05FM8	Q05FK8	0.5580
Q05FM8	Q05FG9	0.6603
Q05FM8	Q05FU7	0.6119
Q05FM8	Q05FI3	0.4398
Q05FM8	Q05FX3	0.7634
Q05FM8	Q05FW5	0.7206
Q05FM8	Q05FI1	0.4205
Q05FM8	Q05FJ9	0.6314
Q05FM8	Q05FY7	0.6166
Q05FM8	Q05FN2	0.6090
Q05FM8	Q05FX2	0.6692
Q05FM8	Q05FP6	0.7247
Q05FM8	Q05FU2	0.6157
Q05FM8	Q05FH7	0.8153
Q05FM8	Q05FX6	0.6743
Q05FM8	Q05FL3	0.5920
Q05FM8	Q05FR6	0.5358
Q05FM8	Q05FT9	0.7365
Q05FM8	Q05FP1	0.7402
Q05FM8	Q05FQ2	0.6690
Q05FM8	Q05FI7	0.7796
Q05FM8	Q05FN7	0.7302
Q05FM8	Q05FH9	0.6463
Q05FM8	Q05FY2	0.7711
Q05FM8	Q05FH0	0.7938
Q05FM8	Q05FI8	0.3928
Q05FM8	Q05FP7	0.7638
Q05FM8	Q05FG6	0.5132
Q05FM8	Q05FV1	0.6570
Q05FM8	Q05FJ4	0.3529
Q05FM8	Q05FT8	0.6271
Q05FM8	Q05FQ7	0.7777
Q05FM8	Q05FT7	0.6868
Q05FM8	Q05FX0	0.6226
Q05FM8	Q05FL4	0.8357
Q05FM8	Q05FP0	0.8305
Q05FM8	Q05FH4	0.7656
Q05FM8	Q05FF8	0.7869
Q05FM8	Q05FM6	0.8602
Q05FM8	Q05FS4	0.6581
Q05FM8	Q05FR4	0.7615
Q05FM8	Q05FF9	0.5936
Q05FM8	Q05FR1	0.5066
Q05FM8	Q05FN6	0.7074
Q05FM8	Q05FY5	0.6788
Q05FM8	Q05FX9	0.4909
Q05FM8	Q05FY3	0.8058
Q05FM8	Q05FL0	0.5030
Q05FM8	Q05FR7	0.7374
Q05FM8	Q05FL2	0.7895
Q05FM8	Q05FJ5	0.5837
Q05FM8	Q05FL8	0.4789
Q05FM8	Q05FM1	0.7563
Q05FM8	Q05FN0	0.8108
Q05FM8	Q05FS2	0.8195
Q05FM8	Q05FG5	0.4754
Q05FM8	Q05FP9	0.6536
Q05FM8	Q05FM7	0.7382
Q05FM8	Q05FK5	0.6082
Q05FM8	Q05FG4	0.5459
Q05FM8	Q05FL9	0.6947
Q05FM8	Q05FN9	0.7508
Q05FM8	Q05FS6	0.7332
Q05FM8	Q05FQ9	0.8272
Q05FM8	Q05FI6	0.6077
Q05FM8	Q05FU8	0.7560
Q05FM8	Q05FG0	0.4924
Q05FM8	Q05FR2	0.6975
Q05FM8	Q05FM5	0.6040
Q05FM8	Q05FU9	0.8115
Q05FM8	Q05FN3	0.7765
Q05FM8	Q05FN5	0.6434
Q05FM8	Q05FK4	0.7100
Q05FM8	Q05FG3	0.7919
Q05FM8	Q05FU4	0.6643
Q05FM8	Q05FW7	0.7075
Q05FM8	Q05FN4	0.5157
Q05FM8	Q05FV9	0.7108
Q05FM8	Q05FW1	0.7825
Q05FM8	Q05FJ8	0.5910
Q05FM8	Q05FP4	0.5154
Q05FM8	Q05FY8	0.8837
Q05FM8	Q05FI4	0.7991
Q05FM8	Q05FJ3	0.6399
Q05FM8	Q05FW0	0.1744
Q05FM8	Q05FG2	0.6525
Q05FM8	Q05FK2	0.5759
Q05FM8	Q05FQ4	0.8094
Q05FM8	Q05FQ1	0.4613
Q05FM8	Q05FQ3	0.7214
Q05FM8	Q05FM9	0.8703
Q05FM8	Q05FY9	0.8850
Q05FM8	Q05FH5	0.8166
Q05FM8	Q05FR8	0.6698
Q05FM8	Q05FG1	0.8391
Q05FM8	Q05FI0	0.6800
Q05FM8	Q05FL6	0.6741
Q05FM8	Q05FP5	0.4517
Q05FM8	Q05FS7	0.6696
Q05FM8	Q05FN8	0.6589
Q05FM8	Q05FV5	0.8600
Q05FM8	Q05FH6	0.8508
Q05FM8	Q05FW3	0.4768
Q05FM8	Q05FW4	0.0605
Q05FM8	Q05FS5	0.7551
Q05FM8	Q05FQ8	0.7656
Q05FM8	Q05FV3	0.7199
Q05FM8	Q05FT5	0.6462
Q05FM8	Q05FS0	0.7215
Q05FM8	Q05FW9	0.8393
Q05FM8	Q05FR0	0.7293
Q05FM8	Q05FX4	0.0728
Q05FM8	Q05FP8	0.5059
Q05FM8	Q05FS3	0.5466
Q05FM8	Q05FI5	0.6997
Q05FM8	Q05FP2	0.7754
Q05FM8	Q05FX8	0.6828
Q05FM8	Q05FT2	0.8453
Q05FM8	Q05FY0	0.6047
Q05FM8	Q05FY6	0.2829
Q05FM8	Q05FP3	0.6127
Q05FM8	Q05FS1	0.4063
Q05FM8	Q05FV0	0.6238
Q05FM8	Q05FT0	0.5729
Q05FT3	Q05FR3	0.2650
Q05FT3	Q05FK7	0.0414
Q05FT3	Q05FT1	0.5029
Q05FT3	Q05FM4	0.0255
Q05FT3	Q05FX5	0.6244
Q05FT3	Q05FM8	0.1363
Q05FT3	Q05FT4	0.5896
Q05FT3	Q05FG8	0.5203
Q05FT3	Q05FN1	0.3304
Q05FT3	Q05FS9	0.1877
Q05FT3	Q05FY4	0.3637
Q05FT3	Q05FM0	0.2035
Q05FT3	Q05FI9	0.3884
Q05FT3	Q05FL7	0.0395
Q05FT3	Q05FK6	0.4480
Q05FT3	Q05FX1	0.4630
Q05FT3	Q05FQ6	0.5040
Q05FT3	Q05FU3	0.4250
Q05FT3	Q05FL5	0.3410
Q05FT3	Q05FG7	0.2641
Q05FT3	Q05FK1	0.0002
Q05FT3	Q05FW2	0.3207
Q05FT3	Q05FL1	0.4131
Q05FT3	Q05FW8	0.3211
Q05FT3	Q05FM2	0.4750
Q05FT3	Q05FW6	0.4021
Q05FT3	Q05FQ0	0.4817
Q05FT3	Q05FJ0	0.4950
Q05FT3	Q05FK9	0.4756
Q05FT3	Q05FU5	0.0537
Q05FT3	Q05FU6	0.1622
Q05FT3	Q05FT6	0.5338
Q05FT3	Q05FV8	0.3619
Q05FT3	Q05FY1	0.2572
Q05FT3	Q05FJ7	0.0766
Q05FT3	Q05FV7	0.1835
Q05FT3	Q05FJ2	0.0002
Q05FT3	Q05FH1	0.5025
Q05FT3	Q05FU0	0.3971
Q05FT3	Q05FH8	0.2640
Q05FT3	Q05FJ6	0.0967
Q05FT3	Q05FV4	0.3589
Q05FT3	Q05FQ5	0.3113
Q05FT3	Q05FH3	0.0267
Q05FT3	Q05FK0	0.0638
Q05FT3	Q05FH2	0.0705
Q05FT3	Q05FV6	0.5112
Q05FT3	Q05FX7	0.5851
Q05FT3	Q05FI2	0.1853
Q05FT3	Q05FU1	0.0358
Q05FT3	Q05FK3	0.0356
Q05FT3	Q05FS8	0.3130
Q05FT3	Q05FR5	0.2048
Q05FT3	Q05FV2	0.3769
Q05FT3	Q05FM3	0.2050
Q05FT3	Q05FR9	0.4045
Q05FT3	Q05FJ1	0.2592
Q05FT3	Q05FK8	0.0104
Q05FT3	Q05FG9	0.4176
Q05FT3	Q05FU7	0.2128
Q05FT3	Q05FI3	0.1190
Q05FT3	Q05FX3	0.2521
Q05FT3	Q05FW5	0.2104
Q05FT3	Q05FI1	0.0600
Q05FT3	Q05FJ9	0.3188
Q05FT3	Q05FY7	0.1568
Q05FT3	Q05FN2	0.3935
Q05FT3	Q05FX2	0.1946
Q05FT3	Q05FP6	0.1514
Q05FT3	Q05FU2	0.4258
Q05FT3	Q05FH7	0.4541
Q05FT3	Q05FX6	0.2204
Q05FT3	Q05FL3	0.3881
Q05FT3	Q05FR6	0.3915
Q05FT3	Q05FT9	0.2832
Q05FT3	Q05FP1	0.1948
Q05FT3	Q05FQ2	0.5667
Q05FT3	Q05FI7	0.0551
Q05FT3	Q05FN7	0.1756
Q05FT3	Q05FH9	0.4382
Q05FT3	Q05FY2	0.0829
Q05FT3	Q05FH0	0.2435
Q05FT3	Q05FI8	0.1234
Q05FT3	Q05FP7	0.2359
Q05FT3	Q05FG6	0.3742
Q05FT3	Q05FV1	0.3610
Q05FT3	Q05FJ4	0.4433
Q05FT3	Q05FT8	0.0653
Q05FT3	Q05FQ7	0.4869
Q05FT3	Q05FT7	0.1781
Q05FT3	Q05FX0	0.3822
Q05FT3	Q05FL4	0.1036
Q05FT3	Q05FP0	0.4292
Q05FT3	Q05FH4	0.5671
Q05FT3	Q05FF8	0.0422
Q05FT3	Q05FM6	0.3218
Q05FT3	Q05FS4	0.4575
Q05FT3	Q05FR4	0.1741
Q05FT3	Q05FF9	0.0006
Q05FT3	Q05FR1	0.2009
Q05FT3	Q05FN6	0.5099
Q05FT3	Q05FY5	0.3482
Q05FT3	Q05FX9	0.2836
Q05FT3	Q05FY3	0.3440
Q05FT3	Q05FL0	0.1721
Q05FT3	Q05FR7	0.2999
Q05FT3	Q05FL2	0.2839
Q05FT3	Q05FJ5	0.4258
Q05FT3	Q05FL8	0.0370
Q05FT3	Q05FM1	0.5423
Q05FT3	Q05FN0	0.2574
Q05FT3	Q05FS2	0.4758
Q05FT3	Q05FG5	0.0444
Q05FT3	Q05FP9	0.4959
Q05FT3	Q05FM7	0.0469
Q05FT3	Q05FK5	0.1352
Q05FT3	Q05FG4	0.3986
Q05FT3	Q05FL9	0.0995
Q05FT3	Q05FN9	0.3784
Q05FT3	Q05FS6	0.3700
Q05FT3	Q05FQ9	0.5555
Q05FT3	Q05FI6	0.0415
Q05FT3	Q05FU8	0.4058
Q05FT3	Q05FG0	0.3628
Q05FT3	Q05FR2	0.1721
Q05FT3	Q05FM5	0.1039
Q05FT3	Q05FU9	0.0607
Q05FT3	Q05FN3	0.2595
Q05FT3	Q05FN5	0.5942
Q05FT3	Q05FK4	0.2738
Q05FT3	Q05FG3	0.4417
Q05FT3	Q05FU4	0.3077
Q05FT3	Q05FW7	0.4045
Q05FT3	Q05FN4	0.5566
Q05FT3	Q05FV9	0.3784
Q05FT3	Q05FW1	0.3452
Q05FT3	Q05FJ8	0.1472
Q05FT3	Q05FP4	0.3836
Q05FT3	Q05FY8	0.4236
Q05FT3	Q05FI4	0.2813
Q05FT3	Q05FJ3	0.3103
Q05FT3	Q05FW0	0.2873
Q05FT3	Q05FG2	0.0969
Q05FT3	Q05FK2	0.3677
Q05FT3	Q05FQ4	0.3158
Q05FT3	Q05FQ1	0.2623
Q05FT3	Q05FQ3	0.4292
Q05FT3	Q05FM9	0.3141
Q05FT3	Q05FY9	0.3443
Q05FT3	Q05FH5	0.4309
Q05FT3	Q05FR8	0.1414
Q05FT3	Q05FG1	0.3761
Q05FT3	Q05FI0	0.0520
Q05FT3	Q05FL6	0.2903
Q05FT3	Q05FP5	0.1343
Q05FT3	Q05FS7	0.1675
Q05FT3	Q05FN8	0.3134
Q05FT3	Q05FV5	0.3371
Q05FT3	Q05FH6	0.4052
Q05FT3	Q05FW3	0.5694
Q05FT3	Q05FW4	0.0909
Q05FT3	Q05FS5	0.3398
Q05FT3	Q05FQ8	0.3062
Q05FT3	Q05FV3	0.0217
Q05FT3	Q05FT5	0.3666
Q05FT3	Q05FS0	0.4683
Q05FT3	Q05FW9	0.3330
Q05FT3	Q05FR0	0.2449
Q05FT3	Q05FX4	0.4863
Q05FT3	Q05FP8	0.4000
Q05FT3	Q05FS3	0.4116
Q05FT3	Q05FI5	0.0007
Q05FT3	Q05FP2	0.5035
Q05FT3	Q05FX8	0.4568
Q05FT3	Q05FT2	0.3487
Q05FT3	Q05FY0	0.1303
Q05FT3	Q05FY6	0.4214
Q05FT3	Q05FP3	0.4551
Q05FT3	Q05FS1	0.3185
Q05FT3	Q05FV0	0.2309
Q05FT3	Q05FT0	0.1406
Q05FT4	Q05FR3	0.7055
Q05FT4	Q05FK7	0.4739
Q05FT4	Q05FT1	0.6450
Q05FT4	Q05FM4	0.7642
Q05FT4	Q05FX5	0.7319
Q05FT4	Q05FM8	0.7315
Q05FT4	Q05FT3	0.5896
Q05FT4	Q05FG8	0.7973
Q05FT4	Q05FN1	0.7629
Q05FT4	Q05FS9	0.5285
Q05FT4	Q05FY4	0.3656
Q05FT4	Q05FM0	0.7111
Q05FT4	Q05FI9	0.4264
Q05FT4	Q05FL7	0.8075
Q05FT4	Q05FK6	0.7289
Q05FT4	Q05FX1	0.6783
Q05FT4	Q05FQ6	0.6321
Q05FT4	Q05FU3	0.8198
Q05FT4	Q05FL5	0.6807
Q05FT4	Q05FG7	0.8121
Q05FT4	Q05FK1	0.6632
Q05FT4	Q05FW2	0.8458
Q05FT4	Q05FL1	0.8246
Q05FT4	Q05FW8	0.6487
Q05FT4	Q05FM2	0.8471
Q05FT4	Q05FW6	0.8215
Q05FT4	Q05FQ0	0.6160
Q05FT4	Q05FJ0	0.7050
Q05FT4	Q05FK9	0.8486
Q05FT4	Q05FU5	0.8144
Q05FT4	Q05FU6	0.6883
Q05FT4	Q05FT6	0.8684
Q05FT4	Q05FV8	0.6459
Q05FT4	Q05FY1	0.8639
Q05FT4	Q05FJ7	0.8584
Q05FT4	Q05FV7	0.3748
Q05FT4	Q05FJ2	0.7591
Q05FT4	Q05FH1	0.7885
Q05FT4	Q05FU0	0.8805
Q05FT4	Q05FH8	0.8734
Q05FT4	Q05FJ6	0.5168
Q05FT4	Q05FV4	0.8945
Q05FT4	Q05FQ5	0.8156
Q05FT4	Q05FH3	0.6610
Q05FT4	Q05FK0	0.7444
Q05FT4	Q05FH2	0.4507
Q05FT4	Q05FV6	0.7753
Q05FT4	Q05FX7	0.6925
Q05FT4	Q05FI2	0.7687
Q05FT4	Q05FU1	0.8587
Q05FT4	Q05FK3	0.7228
Q05FT4	Q05FS8	0.6845
Q05FT4	Q05FR5	0.8442
Q05FT4	Q05FV2	0.7833
Q05FT4	Q05FM3	0.5786
Q05FT4	Q05FR9	0.8620
Q05FT4	Q05FJ1	0.7299
Q05FT4	Q05FK8	0.8698
Q05FT4	Q05FG9	0.8693
Q05FT4	Q05FU7	0.7792
Q05FT4	Q05FI3	0.7672
Q05FT4	Q05FX3	0.7855
Q05FT4	Q05FW5	0.7902
Q05FT4	Q05FI1	0.7885
Q05FT4	Q05FJ9	0.7353
Q05FT4	Q05FY7	0.5780
Q05FT4	Q05FN2	0.6442
Q05FT4	Q05FX2	0.7772
Q05FT4	Q05FP6	0.6447
Q05FT4	Q05FU2	0.4838
Q05FT4	Q05FH7	0.6115
Q05FT4	Q05FX6	0.5691
Q05FT4	Q05FL3	0.7810
Q05FT4	Q05FR6	0.8151
Q05FT4	Q05FT9	0.6269
Q05FT4	Q05FP1	0.8381
Q05FT4	Q05FQ2	0.8954
Q05FT4	Q05FI7	0.7395
Q05FT4	Q05FN7	0.4339
Q05FT4	Q05FH9	0.8560
Q05FT4	Q05FY2	0.8616
Q05FT4	Q05FH0	0.7200
Q05FT4	Q05FI8	0.7896
Q05FT4	Q05FP7	0.7834
Q05FT4	Q05FG6	0.5625
Q05FT4	Q05FV1	0.5848
Q05FT4	Q05FJ4	0.6128
Q05FT4	Q05FT8	0.8502
Q05FT4	Q05FQ7	0.5618
Q05FT4	Q05FT7	0.8327
Q05FT4	Q05FX0	0.7752
Q05FT4	Q05FL4	0.8294
Q05FT4	Q05FP0	0.8219
Q05FT4	Q05FH4	0.4866
Q05FT4	Q05FF8	0.8643
Q05FT4	Q05FM6	0.6248
Q05FT4	Q05FS4	0.7823
Q05FT4	Q05FR4	0.7848
Q05FT4	Q05FF9	0.8194
Q05FT4	Q05FR1	0.7267
Q05FT4	Q05FN6	0.7111
Q05FT4	Q05FY5	0.6096
Q05FT4	Q05FX9	0.7363
Q05FT4	Q05FY3	0.8073
Q05FT4	Q05FL0	0.6562
Q05FT4	Q05FR7	0.7857
Q05FT4	Q05FL2	0.8273
Q05FT4	Q05FJ5	0.5458
Q05FT4	Q05FL8	0.7955
Q05FT4	Q05FM1	0.6574
Q05FT4	Q05FN0	0.7785
Q05FT4	Q05FS2	0.7903
Q05FT4	Q05FG5	0.7280
Q05FT4	Q05FP9	0.6671
Q05FT4	Q05FM7	0.5895
Q05FT4	Q05FK5	0.6643
Q05FT4	Q05FG4	0.6789
Q05FT4	Q05FL9	0.8784
Q05FT4	Q05FN9	0.8824
Q05FT4	Q05FS6	0.7521
Q05FT4	Q05FQ9	0.8125
Q05FT4	Q05FI6	0.7873
Q05FT4	Q05FU8	0.8475
Q05FT4	Q05FG0	0.5467
Q05FT4	Q05FR2	0.7267
Q05FT4	Q05FM5	0.7290
Q05FT4	Q05FU9	0.5279
Q05FT4	Q05FN3	0.8033
Q05FT4	Q05FN5	0.7822
Q05FT4	Q05FK4	0.2328
Q05FT4	Q05FG3	0.6962
Q05FT4	Q05FU4	0.6242
Q05FT4	Q05FW7	0.8367
Q05FT4	Q05FN4	0.8276
Q05FT4	Q05FV9	0.3996
Q05FT4	Q05FW1	0.7335
Q05FT4	Q05FJ8	0.7342
Q05FT4	Q05FP4	0.8507
Q05FT4	Q05FY8	0.7728
Q05FT4	Q05FI4	0.7416
Q05FT4	Q05FJ3	0.8152
Q05FT4	Q05FW0	0.8184
Q05FT4	Q05FG2	0.7454
Q05FT4	Q05FK2	0.2191
Q05FT4	Q05FQ4	0.7128
Q05FT4	Q05FQ1	0.6773
Q05FT4	Q05FQ3	0.6159
Q05FT4	Q05FM9	0.8302
Q05FT4	Q05FY9	0.8244
Q05FT4	Q05FH5	0.7864
Q05FT4	Q05FR8	0.3814
Q05FT4	Q05FG1	0.8770
Q05FT4	Q05FI0	0.8097
Q05FT4	Q05FL6	0.7913
Q05FT4	Q05FP5	0.4161
Q05FT4	Q05FS7	0.8452
Q05FT4	Q05FN8	0.8319
Q05FT4	Q05FV5	0.8385
Q05FT4	Q05FH6	0.7271
Q05FT4	Q05FW3	0.7454
Q05FT4	Q05FW4	0.1657
Q05FT4	Q05FS5	0.2501
Q05FT4	Q05FQ8	0.6579
Q05FT4	Q05FV3	0.7932
Q05FT4	Q05FT5	0.6781
Q05FT4	Q05FS0	0.8500
Q05FT4	Q05FW9	0.7141
Q05FT4	Q05FR0	0.4631
Q05FT4	Q05FX4	0.2954
Q05FT4	Q05FP8	0.6264
Q05FT4	Q05FS3	0.8241
Q05FT4	Q05FI5	0.7459
Q05FT4	Q05FP2	0.8407
Q05FT4	Q05FX8	0.6788
Q05FT4	Q05FT2	0.7573
Q05FT4	Q05FY0	0.8080
Q05FT4	Q05FY6	0.1904
Q05FT4	Q05FP3	0.8428
Q05FT4	Q05FS1	0.5824
Q05FT4	Q05FV0	0.8893
Q05FT4	Q05FT0	0.8197
Q05FG8	Q05FR3	0.7731
Q05FG8	Q05FK7	0.6433
Q05FG8	Q05FT1	0.6701
Q05FG8	Q05FM4	0.7470
Q05FG8	Q05FX5	0.8620
Q05FG8	Q05FM8	0.8044
Q05FG8	Q05FT3	0.5203
Q05FG8	Q05FT4	0.7973
Q05FG8	Q05FN1	0.8242
Q05FG8	Q05FS9	0.6566
Q05FG8	Q05FY4	0.3519
Q05FG8	Q05FM0	0.6783
Q05FG8	Q05FI9	0.8066
